# timestamp tx ty tz qx qy qz qw
1645870690.923126 26.404340 -0.651989 -1.315489 0.012034 0.005944 -0.004424 0.999900
1645870691.521845 26.912197 -0.656609 -1.348352 0.011948 0.005872 -0.012527 0.999833
1645870692.088848 27.420207 -0.661105 -1.379319 0.011775 0.005712 -0.026124 0.999573
1645870692.689466 27.924264 -0.685328 -1.408045 0.011258 0.005697 -0.033174 0.999370
1645870693.253785 28.428832 -0.703359 -1.432877 0.011978 0.005974 -0.018377 0.999742
1645870693.921245 28.971085 -0.718665 -1.469004 0.012391 0.005712 -0.017658 0.999751
1645870694.585808 29.495991 -0.732303 -1.496428 0.012703 0.005792 -0.013047 0.999817
1645870695.253733 30.047525 -0.740062 -1.530418 0.013302 0.005780 -0.016081 0.999765
1645870695.855662 30.562040 -0.753017 -1.561452 0.013614 0.005675 -0.008590 0.999854
1645870696.419677 31.090143 -0.767233 -1.567203 0.012871 0.006737 -0.012316 0.999819
1645870697.020395 31.606599 -0.769799 -1.592563 0.011391 0.006688 -0.023772 0.999630
1645870697.586889 32.152803 -0.778253 -1.619965 0.011570 0.006981 -0.029181 0.999483
1645870698.187230 32.661898 -0.796608 -1.650915 0.011696 0.007105 -0.032140 0.999390
1645870698.751601 33.222276 -0.822908 -1.683048 0.011603 0.007224 -0.029057 0.999484
1645870699.353852 33.744786 -0.836960 -1.714432 0.011266 0.007222 -0.030325 0.999451
1645870699.919044 34.286212 -0.859563 -1.756383 0.012147 0.007060 -0.029570 0.999464
1645870700.516734 34.798108 -0.893479 -1.784797 0.012759 0.007320 -0.021382 0.999663
1645870701.085136 35.319126 -0.908925 -1.815344 0.013496 0.007313 -0.012784 0.999800
1645870701.679441 35.853793 -0.914959 -1.854319 0.013091 0.007208 -0.010473 0.999833
1645870702.345499 36.359653 -0.914579 -1.881370 0.011976 0.007325 -0.019057 0.999720
1645870703.513118 36.894845 -0.941752 -1.888265 0.010341 0.007159 -0.026668 0.999565
1645870704.750176 37.414486 -0.951530 -1.908565 0.009879 0.007211 -0.034377 0.999334
1645870705.847013 37.929466 -0.970694 -1.931957 0.009990 0.007432 -0.029987 0.999473
1645870706.679007 38.507497 -0.990710 -1.980254 0.012950 0.007280 -0.024543 0.999588
1645870707.352010 39.065483 -1.008330 -2.013744 0.013463 0.007261 -0.031447 0.999388
1645870707.916643 39.592234 -1.006682 -2.032556 0.013251 0.007684 -0.039462 0.999104
1645870708.584889 40.140830 -1.039778 -2.062147 0.013403 0.007825 -0.037055 0.999193
1645870709.249859 40.661681 -1.065732 -2.111815 0.013932 0.006982 -0.037111 0.999190
1645870709.916819 41.194007 -1.093665 -2.135022 0.014533 0.007218 -0.025583 0.999541
1645870710.582135 41.741257 -1.111373 -2.153828 0.014991 0.007842 -0.015422 0.999738
1645870711.249376 42.298718 -1.110568 -2.182965 0.014507 0.008044 -0.020682 0.999648
1645870711.917083 42.864217 -1.116687 -2.211796 0.013700 0.007828 -0.023776 0.999593
1645870712.581508 43.431908 -1.127967 -2.239220 0.013843 0.007914 -0.026340 0.999526
1645870713.247356 43.990774 -1.138604 -2.283078 0.014047 0.007686 -0.023285 0.999601
1645870713.916739 44.519000 -1.154219 -2.309786 0.013529 0.007962 -0.024783 0.999570
1645870714.583401 45.066367 -1.161764 -2.341777 0.012705 0.007860 -0.032459 0.999361
1645870715.251613 45.630264 -1.187058 -2.362475 0.012241 0.008254 -0.040791 0.999059
1645870715.843851 46.157518 -1.217532 -2.372784 0.011808 0.008538 -0.042459 0.998992
1645870716.416506 46.705441 -1.252210 -2.387612 0.011877 0.008837 -0.028043 0.999497
1645870717.010759 47.233423 -1.267870 -2.424536 0.011188 0.008950 -0.022955 0.999634
1645870717.584353 47.751655 -1.274810 -2.455585 0.010846 0.008895 -0.022752 0.999643
1645870718.177321 48.326065 -1.277536 -2.497311 0.010737 0.008639 -0.030943 0.999426
1645870718.678843 48.825965 -1.295255 -2.534325 0.011022 0.008530 -0.029818 0.999458
1645870719.248103 49.411580 -1.314851 -2.568247 0.010643 0.008559 -0.031924 0.999397
1645870719.841287 49.963133 -1.329540 -2.594768 0.010229 0.008643 -0.031446 0.999416
1645870720.413155 50.533180 -1.351196 -2.638761 0.010464 0.008181 -0.037673 0.999202
1645870721.007445 51.101324 -1.381046 -2.673675 0.009960 0.008069 -0.047675 0.998781
1645870721.579744 51.615277 -1.416773 -2.698345 0.009648 0.008199 -0.048772 0.998730
1645870722.170886 52.131543 -1.460002 -2.729946 0.009660 0.008114 -0.042937 0.998998
1645870722.745222 52.652867 -1.497570 -2.762723 0.011209 0.008185 -0.010282 0.999851
1645870723.414737 53.189148 -1.505587 -2.792607 0.012723 0.008477 0.020097 0.999681
1645870724.078971 53.729404 -1.466058 -2.825292 0.013879 0.008927 0.044837 0.998858
1645870724.747682 54.275233 -1.412867 -2.856441 0.015924 0.009581 0.086351 0.996091
1645870725.350072 54.778264 -1.297437 -2.897841 0.017526 0.009967 0.125162 0.991931
1645870726.018927 55.299016 -1.164027 -2.945034 0.019105 0.010186 0.162854 0.986413
1645870726.683107 55.790555 -0.965986 -2.979717 0.018141 0.010396 0.166892 0.985753
1645870727.351819 56.296936 -0.763933 -3.010385 0.018485 0.010898 0.183445 0.982796
1645870727.916946 56.765592 -0.589945 -3.041319 0.019521 0.011055 0.208683 0.977726
1645870728.583934 57.252919 -0.382449 -3.063959 0.022944 0.011576 0.226796 0.973603
1645870729.249586 57.729310 -0.132851 -3.088796 0.023672 0.011610 0.233809 0.971925
1645870729.864588 58.183411 0.114407 -3.110430 0.024304 0.011545 0.235526 0.971495
1645870730.416739 58.650809 0.380104 -3.140880 0.024820 0.011418 0.236406 0.971270
1645870731.020877 59.133081 0.663239 -3.169260 0.024490 0.011411 0.238981 0.970648
1645870731.581872 59.615445 0.922999 -3.204058 0.023981 0.011293 0.233779 0.971928
1645870732.188065 60.101605 1.194250 -3.236124 0.022968 0.011081 0.222745 0.974543
1645870732.747904 60.581766 1.458947 -3.266158 0.022824 0.011180 0.219581 0.975263
1645870733.356654 61.078232 1.701857 -3.301139 0.023693 0.011497 0.224748 0.974061
1645870733.912681 61.570934 1.958996 -3.327801 0.023285 0.011445 0.216494 0.975939
1645870734.520574 62.042881 2.192653 -3.358355 0.022716 0.010873 0.209296 0.977528
1645870735.080102 62.546207 2.433973 -3.393246 0.022982 0.010623 0.212286 0.976879
1645870735.689041 63.059090 2.677526 -3.424969 0.023270 0.010119 0.224174 0.974219
1645870736.247668 63.562339 2.937203 -3.449379 0.023628 0.010245 0.223580 0.974345
1645870736.854452 64.054597 3.196595 -3.466872 0.024051 0.010322 0.224431 0.974138
1645870737.413126 64.565445 3.467123 -3.496283 0.023677 0.010276 0.219677 0.975231
1645870738.021966 65.074763 3.732433 -3.522543 0.023041 0.010531 0.209508 0.977479
1645870738.580316 65.588126 3.983438 -3.549058 0.022545 0.010712 0.198242 0.979835
1645870739.185433 66.098391 4.219072 -3.579269 0.021330 0.010574 0.174580 0.984355
1645870739.748206 66.621064 4.419162 -3.618306 0.019113 0.009791 0.135742 0.990512
1645870740.413992 67.160862 4.592478 -3.656038 0.018437 0.010226 0.098532 0.994911
1645870741.079958 67.688515 4.730052 -3.700470 0.016732 0.010327 0.045977 0.998749
1645870741.746714 68.215328 4.813041 -3.738965 0.014849 0.010176 0.011868 0.999768
1645870742.518629 68.751340 4.840921 -3.769206 0.013091 0.009977 -0.015811 0.999740
1645870743.187033 69.256296 4.826073 -3.796811 0.012957 0.009838 -0.009608 0.999821
1645870743.851503 69.776300 4.839530 -3.828479 0.012784 0.009819 -0.017554 0.999716
1645870744.515897 70.286446 4.837599 -3.861455 0.011411 0.009538 -0.023363 0.999616
1645870745.350175 70.847404 4.832562 -3.889028 0.009630 0.009667 -0.033649 0.999341
1645870746.018471 71.377425 4.805770 -3.940712 0.004259 0.008150 -0.037179 0.999266
1645870746.582821 71.961832 4.777336 -3.966740 0.003788 0.008248 -0.044105 0.998986
1645870747.081876 72.486197 4.751487 -3.999828 0.003040 0.007940 -0.057166 0.998328
1645870747.581864 72.992526 4.703312 -4.026943 0.002882 0.007917 -0.066229 0.997769
1645870748.083944 73.499476 4.646969 -4.058926 0.003510 0.007961 -0.068424 0.997618
1645870748.585479 74.002624 4.596975 -4.093325 0.002012 0.007534 -0.067804 0.997668
1645870749.189799 74.579403 4.543217 -4.114660 0.002729 0.008051 -0.050837 0.998671
1645870749.751625 75.121811 4.504561 -4.139658 0.002411 0.007977 -0.056723 0.998355
1645870750.357488 75.686762 4.456863 -4.164368 0.002838 0.008011 -0.065041 0.997846
1645870750.918745 76.232161 4.408876 -4.191842 0.002627 0.007960 -0.072245 0.997352
1645870751.526184 76.746575 4.351364 -4.221993 0.002052 0.007849 -0.076680 0.997023
1645870752.085394 77.258709 4.282376 -4.256373 0.001937 0.007615 -0.081938 0.996606
1645870752.691806 77.790198 4.210346 -4.289193 0.001519 0.007493 -0.090682 0.995851
1645870753.359934 78.302635 4.133561 -4.319563 0.002361 0.007578 -0.084827 0.996364
1645870754.191944 78.836781 4.064577 -4.343295 -0.000157 0.006958 -0.121835 0.992526
1645870755.246845 79.354952 3.958201 -4.364617 -0.003592 0.006586 -0.138822 0.990289
1645870756.243471 79.865687 3.815149 -4.397512 -0.002318 0.006494 -0.122490 0.992446
1645870757.024947 80.373011 3.701085 -4.428571 -0.000628 0.005661 -0.121625 0.992560
1645870757.692505 80.879117 3.589876 -4.456514 -0.000876 0.004988 -0.146315 0.989225
1645870758.249377 81.407252 3.458592 -4.487716 -0.002340 0.004376 -0.181162 0.983441
1645870758.748660 81.887994 3.292832 -4.514697 -0.004329 0.003678 -0.218190 0.975890
1645870759.364555 82.406899 3.068754 -4.543591 -0.005472 0.003402 -0.242561 0.970115
1645870759.860583 82.862595 2.844489 -4.566329 -0.006909 0.003053 -0.256889 0.966411
1645870760.418113 83.377005 2.563438 -4.593735 -0.008038 0.002723 -0.272754 0.962046
1645870760.916879 83.815164 2.315738 -4.616032 -0.008692 0.002574 -0.286538 0.958026
1645870761.416159 84.244717 2.050507 -4.636649 -0.010008 0.002415 -0.297813 0.954569
1645870762.033369 84.708832 1.726897 -4.657083 -0.010523 0.002432 -0.306133 0.951927
1645870762.589849 85.152762 1.417111 -4.680495 -0.011068 0.002347 -0.312878 0.949726
1645870763.199426 85.579667 1.113508 -4.703000 -0.011031 0.002333 -0.314217 0.949284
1645870763.751420 86.032791 0.777278 -4.726619 -0.010244 0.002581 -0.300119 0.953843
1645870764.364625 86.473385 0.475608 -4.747351 -0.009096 0.003074 -0.280010 0.959949
1645870764.919860 86.972560 0.174842 -4.772714 -0.007826 0.003728 -0.253885 0.967196
1645870765.529065 87.492493 -0.102650 -4.798243 -0.007208 0.004246 -0.237793 0.971280
1645870766.030439 87.942878 -0.324314 -4.823477 -0.006318 0.004382 -0.224845 0.974364
1645870766.524256 88.412679 -0.541185 -4.848580 -0.005179 0.004420 -0.210894 0.977485
1645870767.023963 88.900235 -0.752664 -4.875148 -0.004455 0.004790 -0.195738 0.980634
1645870767.578665 89.429249 -0.939018 -4.908525 -0.004111 0.005056 -0.180011 0.983643
1645870768.083912 89.912075 -1.110475 -4.932610 -0.003558 0.005319 -0.168883 0.985615
1645870768.582161 90.406511 -1.270898 -4.960251 -0.003290 0.005434 -0.163529 0.986518
1645870769.076705 90.909242 -1.428868 -4.986947 -0.003108 0.005615 -0.159872 0.987117
1645870769.582336 91.419675 -1.588201 -5.011782 -0.002621 0.005765 -0.154759 0.987932
1645870770.076805 91.923938 -1.737431 -5.042816 -0.002344 0.005889 -0.148056 0.988959
1645870770.577161 92.440874 -1.886287 -5.070968 -0.000930 0.006454 -0.119884 0.992766
1645870771.080561 92.968476 -2.002505 -5.099101 0.000892 0.006841 -0.091122 0.995816
1645870771.576878 93.510922 -2.087756 -5.127055 0.001710 0.007020 -0.078986 0.996850
1645870772.181622 94.092370 -2.160658 -5.157396 0.002087 0.006929 -0.075896 0.997090
1645870772.747277 94.698209 -2.240979 -5.204989 0.002884 0.006303 -0.074359 0.997207
1645870773.246026 95.217199 -2.310483 -5.235012 0.003102 0.006528 -0.068951 0.997594
1645870773.743823 95.762177 -2.370150 -5.267767 0.002714 0.006569 -0.070801 0.997465
1645870774.249862 96.264267 -2.428750 -5.297022 0.002641 0.006619 -0.070231 0.997505
1645870774.744039 96.803447 -2.504647 -5.326113 0.002109 0.006354 -0.074524 0.997197
1645870775.242225 97.316298 -2.568877 -5.356716 0.002947 0.006341 -0.070007 0.997522
1645870775.840508 97.909668 -2.631688 -5.382547 0.002611 0.006531 -0.067487 0.997695
1645870776.408964 98.490757 -2.687708 -5.408730 0.001890 0.006754 -0.068344 0.997637
1645870776.911171 99.001417 -2.725794 -5.437412 0.001220 0.006645 -0.070152 0.997513
1645870777.407517 99.508469 -2.778279 -5.464903 0.000323 0.006768 -0.071533 0.997415
1645870777.908183 100.014249 -2.836335 -5.489448 0.000033 0.006767 -0.076923 0.997014
1645870778.412898 100.556348 -2.897335 -5.520385 -0.000043 0.006750 -0.073996 0.997236
1645870778.907685 101.094279 -2.954876 -5.551781 -0.000199 0.006733 -0.078620 0.996882
1645870779.411464 101.659725 -3.023700 -5.583775 -0.000885 0.006632 -0.088880 0.996020
1645870779.906777 102.175287 -3.091064 -5.614451 -0.001629 0.006442 -0.091639 0.995770
1645870780.404036 102.750032 -3.156259 -5.699031 0.002945 0.003284 -0.096798 0.995294
1645870780.904137 103.311927 -3.240620 -5.725718 0.001136 0.003209 -0.111057 0.993808
1645870781.403030 103.871791 -3.349191 -5.754806 0.000240 0.002846 -0.125491 0.992091
1645870781.903201 104.393070 -3.461578 -5.782286 -0.000320 0.002686 -0.134926 0.990852
1645870782.403295 104.916960 -3.582307 -5.806512 -0.001113 0.002747 -0.144716 0.989469
1645870782.902611 105.434125 -3.716639 -5.835124 -0.002577 0.002282 -0.162819 0.986650
1645870783.497204 105.977484 -3.881895 -5.861230 -0.002816 0.002235 -0.172873 0.984938
1645870783.998522 106.461813 -4.060434 -5.869686 -0.001296 0.003252 -0.176104 0.984365
1645870784.500147 106.955334 -4.230446 -5.893015 -0.001263 0.003320 -0.174959 0.984569
1645870784.998962 107.490719 -4.430997 -5.908849 -0.001503 0.003979 -0.177352 0.984138
1645870785.498442 107.987203 -4.600766 -5.938838 -0.001907 0.003889 -0.181529 0.983376
1645870785.996766 108.460697 -4.770014 -5.960777 -0.001409 0.004187 -0.177546 0.984103
1645870786.566764 108.928034 -4.948049 -5.984686 -0.002054 0.003984 -0.183871 0.982940
1645870787.159722 109.452756 -5.134246 -6.012516 -0.001968 0.003945 -0.182203 0.983251
1645870787.659178 109.932818 -5.295464 -6.042779 -0.001995 0.003594 -0.187386 0.982278
1645870788.232750 110.467485 -5.493466 -6.075553 -0.002054 0.003357 -0.194901 0.980815
1645870788.825709 111.024340 -5.709724 -6.104651 -0.002623 0.003432 -0.204761 0.978802
1645870789.397979 111.575813 -5.934199 -6.134044 -0.003455 0.003489 -0.216707 0.976224
1645870789.900442 112.064023 -6.139870 -6.160446 -0.003854 0.003319 -0.230756 0.972998
1645870790.400367 112.526761 -6.354864 -6.185298 -0.003702 0.003150 -0.236071 0.971724
1645870790.900651 112.980346 -6.573236 -6.210985 -0.003291 0.003019 -0.234307 0.972153
1645870791.400229 113.464154 -6.793742 -6.237586 -0.003000 0.003124 -0.232251 0.972646
1645870791.901502 113.938559 -7.016185 -6.260311 -0.002253 0.003461 -0.214873 0.976633
1645870792.403720 114.456602 -7.246937 -6.294149 -0.004154 0.002958 -0.245157 0.969470
1645870792.900384 114.935436 -7.492391 -6.321695 -0.004082 0.003139 -0.230996 0.972941
1645870793.401357 115.422216 -7.717434 -6.341900 -0.003784 0.003266 -0.225660 0.974193
1645870793.902330 115.927114 -7.945987 -6.363331 -0.003839 0.003259 -0.228839 0.973451
1645870794.494686 116.460289 -8.180144 -6.396468 -0.003574 0.003309 -0.224296 0.974509
1645870794.994875 116.920911 -8.376579 -6.418523 -0.004418 0.003294 -0.230550 0.973045
1645870795.492568 117.389735 -8.590752 -6.443890 -0.005137 0.003296 -0.239657 0.970838
1645870795.992369 117.850031 -8.806208 -6.462044 -0.005856 0.003106 -0.246791 0.969046
1645870796.491478 118.305981 -9.030239 -6.482458 -0.005798 0.003223 -0.244606 0.969600
1645870796.991369 118.769645 -9.256584 -6.514365 -0.005752 0.002678 -0.253667 0.967271
1645870797.492436 119.231059 -9.494078 -6.540779 -0.004987 0.002325 -0.247233 0.968940
1645870798.070795 119.755210 -9.761405 -6.571953 -0.003644 0.002368 -0.245685 0.969340
1645870798.658108 120.283366 -10.023933 -6.595310 -0.003752 0.002974 -0.244775 0.969568
1645870799.234931 120.839746 -10.284775 -6.614838 -0.004975 0.004273 -0.247159 0.968953
1645870799.825037 121.380735 -10.555609 -6.645012 -0.005753 0.004228 -0.245359 0.969406
1645870800.402863 121.900307 -10.824203 -6.653347 -0.008759 0.006223 -0.230058 0.973118
1645870800.992821 122.417436 -11.087482 -6.679440 -0.008905 0.006360 -0.231691 0.972728
1645870801.568872 122.948036 -11.353430 -6.704784 -0.009529 0.007187 -0.227408 0.973726
1645870802.159087 123.451558 -11.595275 -6.734532 -0.009396 0.007051 -0.227083 0.973805
1645870802.659969 123.937033 -11.823975 -6.766002 -0.008408 0.006744 -0.217697 0.975957
1645870803.156062 124.443821 -12.038255 -6.795067 -0.009046 0.006768 -0.223970 0.974531
1645870803.661859 124.925269 -12.259889 -6.822339 -0.009532 0.006685 -0.229735 0.973184
1645870804.160618 125.414151 -12.484411 -6.854609 -0.009333 0.006631 -0.231716 0.972716
1645870804.735605 125.972771 -12.744060 -6.887402 -0.010200 0.006384 -0.238816 0.970990
1645870805.233808 126.425565 -12.969480 -6.912523 -0.010395 0.006196 -0.241800 0.970251
1645870805.733288 126.909856 -13.205117 -6.940913 -0.011525 0.005810 -0.260099 0.965496
1645870806.234137 127.358080 -13.441089 -6.968877 -0.012125 0.005626 -0.261680 0.965062
1645870806.734070 127.823643 -13.690399 -6.995626 -0.012615 0.005617 -0.266531 0.963727
1645870807.323601 128.335492 -13.976980 -7.024374 -0.013051 0.005407 -0.279621 0.960007
1645870807.823030 128.769499 -14.228587 -7.050289 -0.013983 0.004959 -0.296944 0.954780
1645870808.401079 129.219642 -14.501571 -7.110703 -0.018277 0.003056 -0.311906 0.949932
1645870809.234848 129.644769 -14.797136 -7.128951 -0.020600 0.003259 -0.320912 0.946879
1645870810.322899 130.059207 -15.093243 -7.143737 -0.021669 0.003379 -0.336975 0.941258
1645870811.568947 130.454804 -15.399744 -7.163673 -0.022153 0.003857 -0.337889 0.940917
1645870812.898429 130.847971 -15.721519 -7.181169 -0.019043 0.003661 -0.328878 0.944173
1645870814.156176 131.272409 -16.021847 -7.206640 -0.018579 0.003398 -0.327890 0.944527
1645870815.155398 131.705265 -16.330253 -7.226401 -0.019151 0.003048 -0.328204 0.944408
1645870815.818081 132.100093 -16.639144 -7.243884 -0.020376 0.003355 -0.323558 0.945983
1645870816.487040 132.530423 -16.976044 -7.264666 -0.021012 0.002668 -0.336216 0.941547
1645870817.065323 132.953433 -17.297197 -7.286278 -0.020895 0.002534 -0.335105 0.941946
1645870817.652833 133.376655 -17.629126 -7.309068 -0.021420 0.001789 -0.339846 0.940235
1645870818.233111 133.805655 -17.967473 -7.330737 -0.021464 0.001015 -0.349546 0.936673
1645870818.733854 134.200992 -18.280971 -7.345585 -0.022088 0.000590 -0.364722 0.930854
1645870819.233856 134.609595 -18.615416 -7.362596 -0.023718 -0.000046 -0.387454 0.921584
1645870819.820389 134.988292 -18.989398 -7.375297 -0.023906 -0.000141 -0.382961 0.923455
1645870820.321709 135.368493 -19.364023 -7.397152 -0.023598 -0.000433 -0.387527 0.921556
1645870820.899331 135.784213 -19.770792 -7.413892 -0.023612 -0.000814 -0.393345 0.919087
1645870821.399417 136.143445 -20.135100 -7.421365 -0.023706 -0.000954 -0.397262 0.917398
1645870821.989883 136.550429 -20.517330 -7.436407 -0.023854 -0.001353 -0.400423 0.916019
1645870822.565107 136.941903 -20.937970 -7.487528 -0.021983 -0.005371 -0.403730 0.914598
1645870823.152641 137.343251 -21.360095 -7.498729 -0.020267 -0.006701 -0.408292 0.912602
1645870823.729329 137.709134 -21.743532 -7.503821 -0.020935 -0.006955 -0.420661 0.906950
1645870824.316889 138.070590 -22.157730 -7.507335 -0.021130 -0.006838 -0.421627 0.906497
1645870824.820064 138.409191 -22.539604 -7.515357 -0.021548 -0.006831 -0.427216 0.903867
1645870825.321178 138.753901 -22.945079 -7.522003 -0.022277 -0.006702 -0.434126 0.900552
1645870825.819838 139.097028 -23.357918 -7.531466 -0.021743 -0.006324 -0.422067 0.906282
1645870826.321443 139.425024 -23.755515 -7.540308 -0.021160 -0.006129 -0.409949 0.911842
1645870826.898136 139.826470 -24.172994 -7.551752 -0.022325 -0.006175 -0.424647 0.905063
1645870827.483861 140.170038 -24.559934 -7.559695 -0.022893 -0.006773 -0.440013 0.897674
1645870828.063974 140.488090 -24.964327 -7.569019 -0.021579 -0.006799 -0.426299 0.904300
1645870828.731613 140.865836 -25.395685 -7.578203 -0.020473 -0.006259 -0.410563 0.911581
1645870829.322226 141.225097 -25.776167 -7.586595 -0.020659 -0.006299 -0.415770 0.909213
1645870829.900951 141.620154 -26.207430 -7.595135 -0.021958 -0.006642 -0.434626 0.900319
1645870830.486157 142.000599 -26.654695 -7.600078 -0.022393 -0.007173 -0.451682 0.891869
1645870830.987591 142.316017 -27.061792 -7.602000 -0.022640 -0.007349 -0.460880 0.887143
1645870831.485407 142.624037 -27.475587 -7.603739 -0.022779 -0.007103 -0.459116 0.888056
1645870831.985969 142.939241 -27.905563 -7.602006 -0.021649 -0.006728 -0.455016 0.890194
1645870832.487405 143.252568 -28.331575 -7.603904 -0.020433 -0.006573 -0.454300 0.890590
1645870833.063468 143.610308 -28.790428 -7.607952 -0.018739 -0.006786 -0.453029 0.891273
1645870833.563961 143.947365 -29.217557 -7.620075 -0.019053 -0.007073 -0.461644 0.886832
1645870834.064350 144.275209 -29.634277 -7.646253 -0.021650 -0.007159 -0.464112 0.885483
1645870834.564414 144.598818 -30.079985 -7.665300 -0.020937 -0.006664 -0.436215 0.899574
1645870835.063828 144.956368 -30.498151 -7.672530 -0.023521 -0.004755 -0.433068 0.901042
1645870835.654272 145.353612 -30.955086 -7.682305 -0.026071 -0.004212 -0.448469 0.893408
1645870836.230451 145.690812 -31.381690 -7.689943 -0.027875 -0.003909 -0.455879 0.889596
1645870836.820748 145.997511 -31.788010 -7.701222 -0.029227 -0.004211 -0.462022 0.886377
1645870837.397835 146.337681 -32.264685 -7.704285 -0.029497 -0.003710 -0.457546 0.888689
1645870837.987765 146.714451 -32.762742 -7.710022 -0.029609 -0.004050 -0.459448 0.887702
1645870838.489126 147.036951 -33.202218 -7.717370 -0.032374 -0.004232 -0.472430 0.880763
1645870838.985689 147.361740 -33.661778 -7.716735 -0.032109 -0.004264 -0.476425 0.878618
1645870839.486510 147.645148 -34.097807 -7.717996 -0.031796 -0.004505 -0.478501 0.877500
