# timestamp tx ty tz qx qy qz qw
1645868537.84666991 60.65688103 4.75226584 -2.32253992 -0.00216674 -0.00172063 -0.01814165 0.99983160
1645868539.51191592 61.68524010 4.64800978 -2.34581283 0.00107813 -0.00077719 0.03138323 0.99950654
1645868541.10066700 62.70475812 4.64936890 -2.32903992 0.00422454 -0.00076641 0.01633715 0.99985732
1645868542.51098108 63.71613613 4.70585967 -2.35963504 0.00075205 -0.00161655 0.00020392 0.99999839
1645868543.93601394 64.78184968 4.65209091 -2.36673832 0.00197008 -0.00131187 0.00135234 0.99999628
1645868545.26398492 65.81490017 4.59861252 -2.42283676 -0.00050443 -0.00074214 -0.01370811 0.99990564
1645868546.67693400 66.81670730 4.57567830 -2.45901846 -0.00094122 -0.00000951 0.00624825 0.99998004
1645868548.09699392 67.83360060 4.67126549 -2.51176325 -0.00129243 -0.00047935 0.00833454 0.99996432
1645868549.43384004 68.88855191 4.68287464 -2.54287601 -0.00163303 -0.00018568 0.01055578 0.99994294
1645868550.76689100 69.89965967 4.72220464 -2.60481678 -0.00129290 0.00016302 0.01856065 0.99982689
1645868552.17686892 70.95398856 4.74371360 -2.66084359 -0.00238025 -0.00064547 -0.00202975 0.99999490
1645868553.67607903 71.99812249 4.82883429 -2.70152101 -0.00469785 -0.00128203 -0.01198965 0.99991626
1645868555.17751503 73.04217182 4.90694800 -2.75659225 -0.00492863 -0.00083424 0.01385524 0.99989152
1645868556.59955406 74.07639892 4.90492733 -2.77305182 -0.00565214 -0.00067814 0.01506771 0.99987027
1645868558.01272607 75.08938998 5.08900839 -2.84038880 -0.00734121 -0.00222931 0.00628724 0.99995080
1645868559.76477194 76.12950986 5.13890569 -2.76793637 -0.00464321 -0.00277626 -0.00135122 0.99998445
1645868562.34189796 77.12550162 5.21154240 -2.83171001 -0.00568734 -0.00388942 -0.04282471 0.99905884
1645868566.17768097 78.13337935 5.26175723 -2.91352277 -0.00332166 -0.00328666 -0.00632269 0.99996909
1645868569.10128498 79.14023603 5.26947424 -2.89429407 -0.00511602 -0.00290072 -0.00924033 0.99994001
1645868570.67673397 80.16192349 5.31827244 -2.93650146 -0.00430158 -0.00250576 0.01005249 0.99993708
1645868572.10429502 81.19989250 5.38836769 -2.95819540 -0.00491853 -0.00279975 0.00682646 0.99996068
1645868573.67800093 82.25021579 5.38528043 -2.95221433 -0.00594710 -0.00211557 -0.00248169 0.99997700
1645868575.44146609 83.25411693 5.43389667 -3.00526318 -0.00811170 -0.00320195 0.00674486 0.99993923
1645868577.44199800 84.28862350 5.51486400 -3.02698640 -0.00599731 -0.00264379 0.02411457 0.99968772
1645868579.68370605 85.28436244 5.60250738 -3.07745308 -0.00273658 -0.00102248 0.07924242 0.99685109
1645868582.11289501 86.29388838 5.78489942 -3.15836509 0.00287580 0.00179014 0.16671779 0.98599884
1645868584.61049795 87.25039058 6.17453052 -3.17833309 0.00406628 0.00356521 0.21796592 0.97594140
1645868586.95420098 88.18872338 6.55830518 -3.18436458 0.00361698 0.00548114 0.26976887 0.96290271
1645868589.16746807 89.03660612 7.03225237 -3.16926898 0.00846111 0.00969871 0.39376242 0.91912213
1645868592.00512409 89.82643247 7.62539726 -3.25432300 0.01598936 0.01304583 0.51172231 0.85890304
1645868595.01266289 90.30898447 8.49688810 -3.27946416 0.02239791 0.01647901 0.62081447 0.78346421
1645868597.13424706 90.48914300 9.49316329 -3.26638663 0.02334641 0.01775492 0.64225943 0.76592593
1645868599.63509107 90.58767102 10.50303968 -3.29803441 0.02467533 0.01859863 0.67836077 0.73407894
1645868601.67866611 90.59982733 11.52518265 -3.35154047 0.02364754 0.01670149 0.67781523 0.73466208
1645868604.13315392 90.62918617 12.53673242 -3.33923859 0.02277519 0.01553351 0.68913552 0.72410789
1645868606.34267592 90.65810234 13.56915672 -3.34787660 0.02518724 0.01765393 0.74640574 0.66477997
1645868608.45132899 90.49080341 14.56646731 -3.37397586 0.02236288 0.01470932 0.73351322 0.67914792
1645868610.67415404 90.45622770 15.58218756 -3.33281294 0.02137715 0.01422124 0.71666257 0.69694730
1645868612.95901704 90.35820817 16.59976814 -3.38356840 0.02164623 0.01460308 0.70454409 0.70917968
1645868614.95925093 90.34508965 17.62438007 -3.37921978 0.02103926 0.01491927 0.69909065 0.71456773
1645868616.79831409 90.45946960 18.62951626 -3.40597200 0.02154503 0.01442865 0.69643007 0.71715604
1645868618.84857988 90.43552686 19.65093366 -3.44024552 0.02425704 0.01797891 0.70158786 0.71194300
1645868620.96980190 90.45158955 20.68736850 -3.44200292 0.02508101 0.01803417 0.70232088 0.71118992
1645868623.29991508 90.50226003 21.73594910 -3.45357837 0.02497216 0.01969521 0.71725058 0.69608914
1645868625.46601105 90.31839293 22.75766004 -3.50492800 0.02438688 0.01748271 0.72058335 0.69271875
1645868629.17262602 90.25598994 23.76094529 -3.51440755 0.02932873 0.02186255 0.79990381 0.59901231
1645868632.00035501 90.04352267 24.36704615 -3.47312888 0.03241656 0.02386701 0.87163853 0.48849340
1645868635.16269588 89.61602430 25.01495300 -3.47623373 0.03674697 0.02732237 0.92814720 0.36938587
1645868637.77358389 89.01349821 25.51759217 -3.40941478 0.03894459 0.02973465 0.96831807 0.24486586
1645868639.83382893 88.39190112 25.77061619 -3.39928686 0.04092608 0.02993408 0.99222670 0.11364495
1645868642.33801603 87.39350844 25.88112918 -3.33737980 0.04126363 0.03059112 0.99862586 0.01038673
1645868644.26291704 86.37280254 25.85974666 -3.33482336 0.04159253 0.03010111 0.99830371 0.02745326
1645868645.93138289 85.36256237 25.90715811 -3.30012536 0.04148996 0.03160317 0.99857234 0.01153736
1645868647.50321102 84.32291350 25.90479427 -3.24534972 0.04092718 0.03163995 0.99864892 0.00492168
1645868648.92811990 83.27951594 25.87905836 -3.19698013 0.04013123 0.02979970 0.99858718 0.01803058
1645868650.33726096 82.28010355 25.86927016 -3.14203584 0.03967297 0.03073453 0.99826374 0.03083747
1645868651.67445588 81.26787107 25.88955610 -3.09320766 0.03971729 0.02904196 0.99859813 0.01951597
1645868653.00623107 80.26173397 25.91433417 -3.08230464 0.03982529 0.02868306 0.99834803 0.02987366
1645868654.33780909 79.21193688 25.96404046 -3.03197384 0.03986363 0.03002618 0.99800855 0.03857783
1645868655.67292404 78.16888658 25.98342632 -3.01308741 0.03962890 0.03116963 0.99822529 0.03169033
1645868657.00561190 77.11292383 26.01457900 -2.96369672 0.03969541 0.03088198 0.99806837 0.03647060
1645868658.26144695 76.09174462 26.02422981 -2.92104633 0.03891018 0.03083193 0.99696168 0.06002335
1645868659.67082095 75.06370436 26.08215762 -2.90670044 0.03933731 0.03143257 0.99758087 0.04792687
1645868661.10007906 74.03085522 26.08886726 -2.85221079 0.03950057 0.03161136 0.99790657 0.04028533
1645868662.50511098 73.00816013 26.10590522 -2.82267762 0.03878456 0.03269199 0.99735290 0.05209789
1645868663.92927098 72.01011092 26.16684674 -2.78647188 0.03968196 0.03423267 0.99720782 0.05319794
1645868665.50427008 71.00853964 26.12996056 -2.70950780 0.03937670 0.03290404 0.99760541 0.04637070
1645868667.10352993 69.97323605 26.04551396 -2.61783880 0.03968305 0.03613535 0.99837501 0.01915293
1645868668.83742094 68.93462962 25.95676935 -2.61710456 0.03945425 0.03384789 0.99858072 0.01158581
1645868670.67407393 67.91895896 25.83109848 -2.58806333 0.03955704 0.03484793 0.99853894 -0.01186811
1645868672.60622311 66.91206099 25.65078871 -2.53866611 0.03983349 0.03314138 0.99788006 -0.03937427
1645868675.00502992 65.89286706 25.45012007 -2.46654920 0.03994985 0.03184699 0.99532371 -0.08197864
1645868676.76316810 64.92322882 25.16301245 -2.40866393 0.04012472 0.03150977 0.99210601 -0.11455478
1645868678.50634694 63.94534462 24.85655158 -2.33946487 0.03985910 0.03090391 0.99830299 -0.02910903
1645868680.27950811 62.90716075 24.78584135 -2.26672709 0.03881435 0.03178370 0.99832977 0.02865162
1645868682.95261002 61.90605431 24.76510368 -2.16691250 0.03853405 0.03342877 0.99848191 0.02077318
1645868685.17619491 60.88681296 24.78185516 -2.10545618 0.03776033 0.03396420 0.99807526 0.03558599
1645868687.34434605 59.87281966 24.80404550 -2.08992916 0.03791096 0.03303601 0.99847016 0.02299377
1645868689.46960402 58.85684923 24.79707763 -2.08360935 0.03791927 0.03568640 0.99846968 0.01862522
1645868691.95234203 57.82935507 24.86173463 -2.05293772 0.03715507 0.03186296 0.99825635 0.03299266
1645868693.94999599 56.80259674 24.88280500 -2.05041524 0.03759703 0.03144321 0.99846251 0.02589204
1645868695.94890308 55.75220359 24.90628730 -2.00740985 0.03768102 0.03077380 0.99824725 0.03369774
1645868697.78062892 54.70583572 24.84668850 -2.03210867 0.03590674 0.02630836 0.99851287 0.03147430
1645868701.67275405 53.69532698 24.86638277 -1.95837429 0.03512473 0.02910245 0.99789854 0.04601965
1645868704.29044199 52.69016690 24.92994571 -1.93230792 0.03551825 0.02539774 0.99610435 0.07661285
1645868708.29236603 51.68820416 24.94332915 -1.92015919 0.03683319 0.02584120 0.99898691 -0.00084149
1645868711.62532091 50.66912648 24.92254437 -1.93174906 0.04264904 0.01709796 0.99837519 0.03369999
1645868714.12766910 49.66832077 24.92750091 -1.88194579 0.03921259 0.01851052 0.99654451 0.07084327
1645868716.28851390 48.66026891 24.97235337 -1.80767730 0.03922899 0.01787814 0.99648091 0.07188365
1645868718.11816311 47.61273937 25.04240235 -1.85975472 0.03986478 0.01808573 0.99351831 0.10490504
1645868720.29291606 46.57654427 25.22208883 -1.82964701 0.04053909 0.01457139 0.99073489 0.12879690
1645868722.00186896 45.56303562 25.35579969 -1.75230975 0.04023439 0.01813957 0.99574083 0.08094660
1645868723.78977394 44.52422211 25.36086229 -1.67556790 0.03990811 0.01715277 0.99635567 0.07340640
1645868725.45615005 43.46851506 25.24711126 -1.66487945 0.03990711 0.01537092 0.99432102 0.09745186
1645868727.14154100 42.45057165 25.30303667 -1.70056244 0.04215908 0.01912607 0.99369141 0.10214790
1645868728.78612089 41.38798400 25.33318519 -1.65096390 0.04107587 0.01364837 0.99519677 0.08780593
1645868730.62299204 40.32908673 25.31939823 -1.56237180 0.04092736 0.01130004 0.99664381 0.06998839
1645868732.45348501 39.30629608 25.31134788 -1.49380408 0.04129164 0.00732642 0.99727288 0.06072992
1645868733.95532298 38.26262897 25.23696506 -1.47974918 0.04120409 0.00864249 0.99624295 0.07568035
1645868735.45875096 37.23403123 25.30222708 -1.44187224 0.04273323 0.00397401 0.99465454 0.09391709
1645868737.12493706 36.16733979 25.30116220 -1.43087226 0.04298505 0.00195463 0.99515003 0.08845837
1645868738.66801691 35.13762224 25.37548585 -1.39155313 0.04319068 0.00256522 0.99553701 0.08386926
1645868740.16716695 34.13192111 25.35841480 -1.40241387 0.04460229 0.00057711 0.99458994 0.09381449
1645868741.78531909 33.06161695 25.42230342 -1.36374407 0.04583745 0.00059090 0.99472737 0.09173892
1645868743.33296704 32.07894327 25.58683367 -1.24167193 0.04439230 0.00040372 0.99583497 0.07963591
1645868744.83519101 31.07550552 25.63107504 -1.24008926 0.04445336 0.00191899 0.99646600 0.07124409
1645868746.45530891 30.02069486 25.65633719 -1.17064500 0.04454514 0.00097551 0.99715916 0.06073211
1645868747.95511508 28.98135879 25.68882954 -1.14152474 0.04528989 -0.00100325 0.99751241 0.05400749
1645868749.44760990 27.94226671 25.75981474 -1.09021505 0.04335267 -0.00121285 0.99775216 0.05108522
1645868750.99972510 26.91198258 25.79448788 -1.07996626 0.04463197 -0.00131240 0.99735563 0.05734124
1645868752.94456410 25.90787369 25.79406451 -0.99767806 0.04497143 -0.00188359 0.99772587 0.05017087
1645868757.44002700 24.89705224 25.72792153 -0.93515230 0.04446509 -0.00254032 0.99628067 0.07376464
1645868759.82511497 23.89297667 25.76184930 -0.87116483 0.04323164 -0.00619432 0.99879122 0.02255546
1645868761.60336089 22.86338255 25.72874828 -0.80686308 0.04354269 -0.00722006 0.99839120 0.03559381
1645868762.99034500 21.83081771 25.76047471 -0.78727467 0.04400002 -0.00637696 0.99749036 0.05510269
1645868764.59234190 20.79567454 25.85648536 -0.76244850 0.04504186 -0.00766698 0.99754827 0.05300850
1645868766.09565306 19.74155773 25.86547347 -0.71684771 0.04460334 -0.00612364 0.99805288 0.04316814
1645868767.59577703 18.73907438 25.86910945 -0.65776982 0.04611067 -0.00734097 0.99615815 0.07408676
1645868768.99137092 17.69676117 25.96345903 -0.58456530 0.04536407 -0.00639575 0.99682099 0.06518513
1645868770.32697296 16.69066283 26.09534944 -0.53356448 0.04451365 -0.00559641 0.99789694 0.04678587
1645868771.58802891 15.65795405 26.06827602 -0.47512668 0.04363763 -0.00875771 0.99802970 0.04422426
1645868772.91862798 14.60982572 26.12339113 -0.41643241 0.04304222 -0.00777923 0.99748111 0.05584165
1645868774.48683190 13.59120750 26.26722825 -0.38078818 0.04401268 -0.01264415 0.99726233 0.05805913
1645868776.32190609 12.58874375 26.23559048 -0.29698886 0.04519335 -0.00928663 0.99595972 0.07704252
1645868777.92599010 11.54337812 26.40353762 -0.22849109 0.04436022 -0.01159175 0.99586430 0.07843534
1645868779.32191992 10.54136915 26.42411638 -0.16260945 0.04392723 -0.01373334 0.99695522 0.06294506
1645868780.82044506 9.54813784 26.50339720 -0.06232226 0.04368606 -0.01308272 0.99768916 0.05036578
1645868782.24624491 8.50947172 26.53356612 -0.08660078 0.04442577 -0.01314674 0.99830257 0.03529141
1645868783.81930590 7.46980105 26.54709396 -0.02744099 0.04187509 -0.01216273 0.99889697 -0.01741824
1645868785.57688689 6.44356049 26.37005778 -0.00806831 0.04027614 -0.01275246 0.99591778 -0.07976833
1645868787.48514891 5.44509046 26.14153912 0.02301631 0.03876950 -0.01259422 0.98943619 -0.13911988
1645868789.65395093 4.48941611 25.76225232 0.04079038 0.03744803 -0.01233891 0.98182172 -0.18566505
1645868791.41725492 3.55162766 25.37192846 0.07713208 0.03461225 -0.01288479 0.97087305 -0.23673085
1645868793.58536601 2.65767595 24.83897429 0.09768261 0.03105768 -0.01162453 0.95117826 -0.30685537
1645868795.48531199 1.91163610 24.16669495 0.11864001 0.02560313 -0.01122330 0.91614081 -0.39988065
1645868797.31983209 1.32519441 23.35096525 0.14789492 0.02267851 -0.00992059 0.89798860 -0.43932191
1645868799.26462293 0.80549933 22.49585173 0.14304677 0.02227062 -0.00940840 0.89602637 -0.44334212
1645868801.31959105 0.23751393 21.66766879 0.12314482 0.02275269 -0.00976967 0.89302105 -0.44933315
1645868803.43054700 -0.41847230 20.86155604 0.09918223 0.02086245 -0.00793385 0.88359633 -0.46771716
1645868805.15270901 -0.96516170 20.01849219 0.17809958 0.01913049 -0.00897902 0.87462641 -0.48433670
1645868806.76621795 -1.51381723 19.12817817 0.22258498 -0.01728924 0.00990523 -0.86424601 0.50267465
1645868808.43362308 -2.05366886 18.24496914 0.23659204 -0.01427400 0.01035516 -0.84690155 0.53145723
1645868809.98750997 -2.47516626 17.30602959 0.20340008 -0.01120411 0.00886898 -0.81348955 0.58140395
1645868811.60282898 -2.76884963 16.31353562 0.12126618 -0.00824172 0.00705579 -0.77607623 0.63054577
1645868813.43471909 -3.00658229 15.29013481 0.11640653 -0.00393699 0.00551906 -0.73689509 0.67597313
1645868814.98504090 -3.08451578 14.28971558 0.05161201 -0.00345552 0.00526484 -0.74104955 0.67142081
1645868816.59846711 -3.20697144 13.29396562 0.01153987 -0.00530093 0.00740960 -0.73783955 0.67491465
1645868818.26946211 -3.31977641 12.28977569 -0.08917874 -0.00482302 0.00516557 -0.73254457 0.68068238
1645868819.98648190 -3.43337738 11.29648995 -0.13662143 -0.00392403 0.00406776 -0.72936033 0.68410640
1645868821.59858704 -3.53837136 10.27501711 -0.15999167 -0.00511602 0.00545137 -0.73579359 0.67716460
1645868823.31740308 -3.68806844 9.27981212 -0.26949335 -0.00631527 0.00688117 -0.73485667 0.67815812
1645868825.76604104 -3.95984469 8.31197290 -0.35747456 -0.00523892 0.00537101 -0.72470219 0.68902136
1645868827.98142099 -4.06138034 7.29432444 -0.42226521 -0.00411257 0.00650422 -0.67675868 0.73616470
1645868829.92818904 -4.02115536 6.42273799 -0.46087792 0.00532180 0.00438799 -0.57487371 0.81821308
1645868832.09211206 -3.81229863 5.74268478 -0.49797117 0.01432987 -0.00007105 -0.46056027 0.88751275
1645868834.31629992 -3.32774472 5.03708338 -0.49982435 0.02032773 -0.00160766 -0.33910733 0.94052667
1645868836.82015991 -2.56474162 4.40944432 -0.54730824 0.02769450 -0.00414432 -0.21084565 0.97711819
1645868839.32497811 -1.64066743 3.97939363 -0.53204990 0.03320717 -0.00560666 -0.08884170 0.99547627
1645868842.09026289 -0.66556283 3.71773114 -0.51490236 0.03497273 -0.00579218 -0.02552785 0.99904539
1645868850.42186403 0.31950559 3.40327612 -0.52677159 0.03443952 -0.00491729 -0.03935480 0.99861952
1645868852.25354409 1.31955882 3.36488227 -0.54019464 0.03366355 -0.00479639 -0.04320316 0.99848748
1645868854.10041189 2.35820898 3.32200314 -0.52815177 0.03015398 -0.00315282 -0.06519260 0.99741201
1645868855.75265193 3.36836605 3.19535188 -0.44692813 0.03607652 -0.00248894 -0.05878627 0.99761539
1645868857.32182002 4.37382328 3.08028365 -0.57031151 0.03620044 -0.00465140 -0.01234903 0.99925742
1645868859.07762289 5.40476762 3.11178514 -0.52402159 0.03909457 -0.00492125 0.01957642 0.99903161
1645868861.24511600 6.42598161 3.23871365 -0.51734898 0.03783411 -0.00451433 0.03281538 0.99873488
