# timestamp tx ty tz qx qy qz qw
1654231647.30915308 37.39475474 94.86784460 -1.45327072 0.04916698 0.01489427 0.78209633 0.62103631
1654231647.80887294 36.85656103 96.93918377 -1.44010545 0.05129980 0.01650001 0.78132041 0.62179940
1654231648.30784202 36.39152115 98.96189380 -1.38035254 0.04958830 0.01531172 0.78051819 0.62297504
1654231648.86557388 35.92181347 101.07414281 -1.38728017 0.05137414 0.01648034 0.78082022 0.62242178
1654231649.47763109 35.44186879 103.10594658 -1.34054840 0.05111735 0.01543227 0.78135016 0.62180447
1654231650.14992404 34.89443831 105.34665248 -1.31987355 0.05049057 0.01546571 0.78579012 0.61623486
1654231650.81189799 34.32681727 107.56979434 -1.28264399 0.05151976 0.01637209 0.78899181 0.61202091
1654231651.47730207 33.70749134 109.78218309 -1.23720155 0.05129167 0.01589206 0.78888179 0.61219452
1654231652.03049994 33.16616608 111.73644585 -1.16399092 0.05126258 0.01652414 0.78860391 0.61253814
1654231652.64836907 32.60746927 113.85186474 -1.11886296 0.05099953 0.01545533 0.78886305 0.61225425
1654231653.30991101 31.99028296 116.07937484 -1.07267750 0.05215728 0.01721642 0.78917748 0.61170427
1654231653.97276902 31.43020692 118.25484220 -1.03638935 0.05135469 0.01739621 0.78045864 0.62285181
1654231654.63844705 31.03096398 120.42942380 -0.97069323 0.04967240 0.01804030 0.74519937 0.66474438
1654231655.30747509 30.86289661 122.73000777 -0.93000803 0.04799469 0.02003614 0.68621865 0.72553362
1654231655.86060905 31.09879618 124.76435515 -0.94535275 0.04206051 0.01870677 0.61515650 0.78706000
1654231656.47170711 31.73545537 126.95080730 -0.94431100 0.03671340 0.01790845 0.53440752 0.84423931
1654231656.96854591 32.66505795 128.72313346 -1.02137190 0.03337753 0.01821500 0.46944727 0.88214138
1654231657.53433490 33.95654636 130.52284871 -1.08079241 0.03033681 0.01775272 0.41832987 0.90761481
1654231658.13765597 35.35250068 132.24415117 -1.22741882 0.02866865 0.01649960 0.39176147 0.91947203
1654231658.70409393 36.79984169 133.74637122 -1.34566737 0.02878288 0.01725601 0.37197654 0.92763529
1654231659.30503511 38.38400271 135.29695705 -1.39532403 0.02775472 0.01751669 0.36515770 0.93036697
1654231659.86808991 39.97183658 136.85677598 -1.53465634 0.02631363 0.01694744 0.36289220 0.93130534
1654231660.47051692 41.61271175 138.37377054 -1.66843158 0.02632943 0.01720028 0.35833309 0.93306394
1654231661.03393006 43.17722981 139.84249793 -1.80177145 0.02541869 0.01643299 0.35050588 0.93607130
1654231661.53042293 44.68437642 141.20837786 -1.91604861 0.02455573 0.01615974 0.34831841 0.93691524
1654231662.03078008 46.27892204 142.66838842 -2.02708779 0.02442091 0.01645475 0.34915474 0.93660228
1654231662.53301406 47.96727951 144.22632804 -2.17195258 0.02524090 0.01675138 0.35327866 0.93502753
1654231663.02964902 49.68654317 145.81949980 -2.30659144 0.02454978 0.01644534 0.35731649 0.93351582
1654231663.52763891 51.36494162 147.37665976 -2.40105188 0.02538315 0.01710825 0.35983279 0.93251454
1654231663.95437503 52.81056129 148.75624359 -2.52195101 0.02466088 0.01681869 0.35968914 0.93259460
1654231664.45686007 54.55908629 150.43439494 -2.68183480 0.02567021 0.01661163 0.36049794 0.93225872
1654231664.94580698 56.25873817 152.04151280 -2.77947247 0.02555394 0.01711436 0.36145316 0.93188288
1654231665.44538093 57.94477246 153.67338361 -2.87839094 0.02640011 0.01789226 0.36392863 0.93088069
1654231665.85753489 59.37417070 155.07211250 -3.01090531 0.02534689 0.01731922 0.36506603 0.93047535
1654231666.27784491 60.83223619 156.48980801 -3.11314288 0.02857138 0.01824083 0.36611246 0.92995302
1654231666.68944001 62.25746582 157.92052145 -3.25748650 0.02829311 0.01809995 0.36665209 0.92975165
1654231667.11295199 63.71860364 159.33883075 -3.39053809 0.02743962 0.01764292 0.36673787 0.92975219
1654231667.61305189 65.40379468 160.96976108 -3.52341719 0.02859483 0.01757146 0.36671383 0.92972821
1654231668.11738110 67.08462413 162.59332250 -3.64454013 0.03305373 0.01877367 0.36739229 0.92928892
1654231668.63177299 68.76660493 164.20818691 -3.71276427 0.03029310 0.01864410 0.36757342 0.92931400
1654231669.12565088 70.43168436 165.80180441 -3.79394869 0.03135580 0.01974193 0.36780071 0.92916614
1654231669.62326407 72.08819770 167.43258115 -3.91654699 0.02944478 0.01930857 0.36774161 0.92926115
1654231670.12246704 73.73946238 169.05879541 -4.04687701 0.03150070 0.02009611 0.36763782 0.92921810
1654231670.62728691 75.33561597 170.60071829 -4.12835688 0.02805427 0.01850248 0.36677905 0.92970089
1654231671.13119793 76.90140150 172.09007248 -4.26129725 0.02817717 0.01836618 0.36606424 0.92998156
1654231671.63322806 78.44546656 173.58313118 -4.33645858 0.02795061 0.01886606 0.36549339 0.93020289
1654231672.13540292 79.99753534 175.08965078 -4.44051281 0.02667502 0.01880857 0.36499017 0.93043907
1654231672.63528299 81.53121846 176.57852321 -4.58731951 0.02713169 0.01878763 0.36499631 0.93042388
1654231673.12790990 83.06541396 178.05635935 -4.69655835 0.02811870 0.01944123 0.36595764 0.93000343
1654231673.63589597 84.63523059 179.59222131 -4.82492960 0.02801825 0.01956153 0.36637125 0.92984108
1654231674.12387991 86.22615991 181.15907421 -4.95713024 0.02872606 0.01995562 0.36796746 0.92918057
1654231674.63492489 87.84600416 182.74593110 -5.09402412 0.02930030 0.02030563 0.36888361 0.92879172
1654231675.13145399 89.43445881 184.28551896 -5.22666336 0.02789041 0.01974456 0.36913687 0.92874660
1654231675.62359405 90.89425321 185.73596940 -5.36604302 0.02902454 0.02006430 0.36906044 0.92873537
1654231676.19473290 92.43692806 187.24691239 -5.49510495 0.02893673 0.01981876 0.36938367 0.92861488
1654231676.79301190 93.88927969 188.66709546 -5.59360879 0.02892932 0.02009597 0.36935518 0.92862048
1654231677.46723294 95.37861170 190.14193079 -5.65993253 0.02674222 0.02189588 0.36874572 0.92888752
1654231678.13006091 96.84149033 191.58946653 -5.76790909 0.02625141 0.02091867 0.36931565 0.92869760
1654231678.80535412 98.33342084 193.02648504 -5.86516006 0.02435280 0.02038764 0.36917577 0.92881674
1654231679.47733998 99.97858386 194.63073567 -6.01395999 0.02531124 0.02053445 0.36948350 0.92866551
1654231680.03719306 101.46298128 196.08198512 -6.14106796 0.02547544 0.02033972 0.36967535 0.92858895
1654231680.65251708 103.14528148 197.72320302 -6.28038813 0.02605108 0.02048749 0.36957768 0.92860860
1654231681.15138793 104.62314008 199.17873163 -6.42949568 0.02566531 0.02009784 0.36946372 0.92867321
1654231681.64869809 106.18103855 200.69123564 -6.54800866 0.02639932 0.02055272 0.36908464 0.92879340
1654231682.14695406 107.77579160 202.23691226 -6.68481072 0.02607179 0.02049167 0.36881909 0.92890948
1654231682.64643002 109.39277203 203.82329619 -6.78747377 0.02571969 0.02050584 0.37044215 0.92827292
1654231683.14582992 111.00859803 205.40794578 -6.92566363 0.02644321 0.02092190 0.37220081 0.92753953
1654231683.64137697 112.50769326 206.92317992 -7.07314369 0.02742280 0.02113032 0.37262341 0.92733667
1654231684.13863397 113.93502111 208.34672414 -7.16470710 0.02558387 0.02091370 0.37303239 0.92722970
1654231684.70159698 115.52520482 209.93074246 -7.28473841 0.02509161 0.02091610 0.37333807 0.92712006
1654231685.29910994 117.14029123 211.53788134 -7.38812351 0.02606137 0.02160634 0.37335870 0.92706917
1654231685.86024404 118.66515690 213.04957635 -7.54632842 0.02397126 0.02009486 0.37450795 0.92669594
1654231686.46754503 120.17562301 214.52041081 -7.69047546 0.02447655 0.02033553 0.37501515 0.92647234
1654231687.13459992 121.68908714 216.08113743 -7.83296164 0.02338003 0.01992309 0.37547006 0.92632536
1654231687.79538608 123.11222658 217.54306748 -7.93287393 0.02459683 0.02124892 0.37767295 0.92536837
1654231688.52545810 124.61359395 219.09050848 -8.07550329 0.02548747 0.02167740 0.38373923 0.92283513
1654231689.29342508 126.05045333 220.56116649 -8.20109450 0.02622686 0.02197678 0.39329659 0.91877471
1654231690.12157893 127.48450287 222.08780138 -8.23054978 0.02690752 0.02413399 0.39340145 0.91865599
1654231690.95384002 128.97685925 223.65338159 -8.31122651 0.02729290 0.02573972 0.37995595 0.92424350
1654231691.68853211 130.47041884 225.14602221 -8.44903212 0.02673649 0.02596989 0.37269693 0.92720425
1654231692.35537791 131.90456816 226.59102555 -8.64200539 0.02883784 0.02459317 0.37064982 0.92799907
1654231692.95367098 133.35481922 228.01270089 -8.79488992 0.02672124 0.02459652 0.36994173 0.92834482
1654231693.52013302 134.92540942 229.52554554 -8.96289883 0.02853947 0.02558309 0.36949564 0.92844169
1654231694.11981606 136.65112498 231.17628099 -9.07064180 0.02516597 0.02521709 0.36848694 0.92895003
1654231694.61912704 138.17864799 232.65215271 -9.21209694 0.02445304 0.02406665 0.36861153 0.92895015
1654231695.12957001 139.81067263 234.23605069 -9.35866581 0.02597925 0.02469929 0.37075039 0.92804050
1654231695.61818504 141.49429568 235.85297995 -9.47167695 0.02282302 0.02452130 0.37001530 0.92842151
1654231696.11879706 143.25869276 237.53274224 -9.58556647 0.01773683 0.02208785 0.36842497 0.92922579
1654231696.51933002 144.71812318 238.94900138 -9.74063112 0.01859131 0.02236806 0.36852159 0.92916407
1654231696.95236397 146.27059166 240.47778673 -9.88832421 0.01791593 0.02001520 0.36804921 0.92941820
1654231697.35436797 147.73266159 241.91547861 -10.02524736 0.01868477 0.02149607 0.36747181 0.92959845
1654231697.78815389 149.25456931 243.41731112 -10.23067463 0.01958133 0.01894673 0.36693690 0.92984671
1654231698.28732204 151.04665455 245.10546954 -10.40087170 0.01948916 0.01872114 0.36751142 0.92962630
1654231698.78206992 152.77260941 246.74667213 -10.56844489 0.01866235 0.01783450 0.36212685 0.93177132
1654231699.28076291 154.51016755 248.34431487 -10.76036912 0.02010789 0.01733083 0.34813082 0.93707003
1654231699.78566504 156.26952180 249.86068068 -10.90286794 0.01427799 0.01499591 0.32696174 0.94481071
1654231700.28651810 158.06330312 251.29998879 -11.04577518 0.01745962 0.01610235 0.30104636 0.95331368
1654231700.78620100 160.00935226 252.64234978 -11.19165977 0.01455905 0.01550464 0.27376040 0.96156273
1654231701.28898811 162.05333296 253.86049692 -11.26580806 0.01138835 0.01571921 0.24546351 0.96921147
1654231701.78396797 164.17407758 254.98943162 -11.43271823 0.00467740 0.01188902 0.21093627 0.97741632
1654231702.28405809 166.31714646 255.97171774 -11.62398691 0.00338139 0.01122975 0.17507950 0.98448445
1654231702.78266191 168.49867259 256.82953538 -11.79686087 -0.00041606 0.00828404 0.13427076 0.99090997
1654231703.27712107 170.78026387 257.45819475 -11.99350426 -0.00109669 0.00577365 0.08878905 0.99603312
1654231703.77725101 173.17798055 257.82835703 -12.21554716 -0.00514289 0.00048218 0.03229363 0.99946508
1654231704.27554798 175.58657636 257.98499317 -12.37862842 -0.00934576 -0.00455006 -0.03501960 0.99933257
1654231704.78031111 177.99997177 257.78076884 -12.49626019 -0.01242298 -0.00868332 -0.10737106 0.99410348
1654231705.28225398 180.35215959 257.24632642 -12.61556121 -0.01275578 -0.01363808 -0.17998392 0.98349229
1654231705.68864989 182.24859802 256.59169098 -12.66183005 -0.01526804 -0.01535712 -0.23937911 0.97068465
1654231706.12389708 184.18853688 255.68756010 -12.67659885 -0.01619956 -0.01567238 -0.28719241 0.95760768
1654231706.52878499 185.99310805 254.58254234 -12.64711948 -0.02433585 -0.01293435 -0.32245295 0.94618421
1654231706.96074200 187.85068150 253.29087062 -12.62144654 -0.03117647 -0.01279658 -0.34772379 0.93699116
1654231707.36568189 189.61601646 251.94177763 -12.64474519 -0.03659573 -0.01145441 -0.36325542 0.93090013
1654231707.79329991 191.40702269 250.42319437 -12.61364834 -0.04102527 -0.01089895 -0.37364584 0.92659966
1654231708.20330095 193.19334572 248.93939313 -12.55701236 -0.05486848 -0.00543341 -0.37747417 0.92437719
1654231708.62744308 194.95368355 247.34006877 -12.55182206 -0.05703786 -0.00575200 -0.37942138 0.92344627
1654231709.03755808 196.66836949 245.75312460 -12.53916945 -0.05793256 -0.00525429 -0.38056117 0.92292438
1654231709.47375298 198.44186605 244.07165201 -12.51385739 -0.05735618 -0.00549985 -0.38137762 0.92262188
1654231709.87567711 200.12080917 242.53391203 -12.50145799 -0.05854024 -0.00547510 -0.38334773 0.92173075
1654231710.29815602 201.86274929 240.88967597 -12.47149735 -0.05861618 -0.00517449 -0.38494921 0.92105997
1654231710.70806599 203.54911566 239.27114518 -12.46403486 -0.05900909 -0.00587896 -0.38558711 0.92076379
1654231711.12888408 205.25886060 237.63104084 -12.43132255 -0.05888325 -0.00585682 -0.38461633 0.92117791
1654231711.54008889 206.91934857 236.04654224 -12.38885063 -0.05925009 -0.00544275 -0.38357831 0.92158965
1654231711.96034098 208.62348833 234.42567653 -12.36008917 -0.05850140 -0.00596869 -0.38293762 0.92190061
1654231712.37668705 210.33854778 232.84675178 -12.31176084 -0.05834961 -0.00605709 -0.38164208 0.92244672
1654231712.78861308 211.97169167 231.32311139 -12.29112638 -0.05807236 -0.00553130 -0.37908955 0.92351942
1654231713.20205402 213.71604998 229.79982517 -12.27680588 -0.05770577 -0.00606261 -0.37852323 0.92377132
1654231713.62151599 215.48044499 228.29080490 -12.18988733 -0.05632543 -0.00838074 -0.37968589 0.92336116
1654231714.03428292 217.15141500 226.80313389 -12.07815160 -0.05537092 -0.00728023 -0.38061198 0.92304690
1654231714.45550108 218.77549635 225.33246766 -12.05731191 -0.05547062 -0.00784536 -0.38305669 0.92202442
1654231714.87007999 220.36163733 223.91321929 -12.06391183 -0.05524138 -0.00920784 -0.38278593 0.92213803
1654231715.28475499 221.94335014 222.45739872 -11.96653264 -0.05423425 -0.00896115 -0.37998453 0.92335805
1654231715.70016503 223.48459268 221.03477503 -11.96562083 -0.05406383 -0.00920070 -0.37571873 0.92510966
1654231716.11728692 225.03240679 219.63043081 -11.91802271 -0.05348684 -0.00917216 -0.37241823 0.92647703
1654231716.53535008 226.57282119 218.25978413 -11.88772514 -0.05314769 -0.00875053 -0.36781938 0.92833596
1654231716.94808412 228.17536822 216.90345957 -11.85438996 -0.05305435 -0.00780398 -0.36240111 0.93047825
1654231717.36222792 229.73705398 215.52312727 -11.90531735 -0.05287618 -0.00818502 -0.35870874 0.93191478
1654231717.78220105 231.32197363 214.18163591 -11.87150547 -0.05299569 -0.00830334 -0.35747794 0.93237977
1654231718.20321107 232.95488012 212.84113567 -11.84596915 -0.05297277 -0.00825801 -0.35676868 0.93265310
1654231718.61210489 234.58298147 211.42581183 -11.84316947 -0.05357624 -0.00719582 -0.35515152 0.93324445
1654231719.03005004 236.27157699 209.98170651 -11.82090631 -0.05324501 -0.00668382 -0.35433603 0.93357714
1654231719.44852304 238.00332818 208.53761182 -11.81798401 -0.05293192 -0.00703506 -0.35297091 0.93410934
1654231719.86411810 239.77731370 207.06745295 -11.88021415 -0.05332412 -0.00748014 -0.35035941 0.93506624
1654231720.28441501 241.63641127 205.52235836 -11.87615088 -0.05428637 -0.00737582 -0.34955962 0.93531100
1654231720.69772100 243.51562082 204.00369401 -11.82164248 -0.05312558 -0.00698021 -0.34923521 0.93550185
1654231721.12101293 245.45827915 202.54553905 -11.68074077 -0.05172402 -0.00396264 -0.35079823 0.93501311
1654231721.45530510 247.03208822 201.27293883 -11.64761190 -0.05497766 -0.00234159 -0.35154938 0.93455070
1654231721.79043388 248.59014951 200.01542791 -11.63270459 -0.05687747 -0.00087728 -0.35282377 0.93395908
1654231722.12300491 250.12915848 198.70266699 -11.66248989 -0.05452636 -0.00215337 -0.35331896 0.93391003
1654231722.45581603 251.67330823 197.42392752 -11.66428445 -0.05417426 -0.00130712 -0.35446255 0.93349865
1654231722.79108906 253.23039081 196.12066397 -11.68730849 -0.05246045 -0.00393888 -0.35483719 0.93344681
1654231723.12175894 254.78046636 194.82578603 -11.63957526 -0.05519494 0.00005407 -0.35594854 0.93287413
1654231723.45511389 256.33308249 193.48122401 -11.64558705 -0.05335455 -0.00113218 -0.35524565 0.93324838
1654231723.79057002 257.91509789 192.12328480 -11.62167588 -0.05458308 0.00011043 -0.35440588 0.93349727
1654231724.12290001 259.49676126 190.78399997 -11.64847089 -0.05357195 -0.00081125 -0.35397992 0.93371709
1654231724.45685410 261.05901140 189.47249157 -11.66270718 -0.05295606 -0.00109365 -0.35191649 0.93453156
1654231724.78539491 262.63454475 188.15405565 -11.68996999 -0.05370940 -0.00035365 -0.34774406 0.93604981
1654231725.11850500 264.18978107 186.87081933 -11.70868386 -0.05257389 -0.00132509 -0.34265880 0.93798677
1654231725.44966507 265.77270449 185.59173015 -11.71439897 -0.05346551 -0.00023391 -0.34270266 0.93792125
1654231725.78365898 267.34246806 184.31867250 -11.71561434 -0.05347234 -0.00064524 -0.34152153 0.93835139
1654231726.11765790 268.91496318 183.05719139 -11.76944430 -0.05254032 -0.00147403 -0.34105413 0.93857308
1654231726.53186107 270.87262098 181.51867339 -11.78853242 -0.05287556 -0.00138682 -0.33993879 0.93895893
1654231726.86607695 272.45435141 180.24394117 -11.78954592 -0.05301728 -0.00107406 -0.33915883 0.93923336
1654231727.20234203 274.04495510 178.95745188 -11.79007495 -0.05205961 -0.00140221 -0.33961499 0.93912166
1654231727.62221408 276.01039196 177.40979283 -11.78513432 -0.05136586 -0.00122784 -0.34024281 0.93893284
1654231728.03648901 277.95258593 175.91150565 -11.77361496 -0.05190845 -0.00208593 -0.34166464 0.93838501
1654231728.45666099 279.88268308 174.37283005 -11.78146632 -0.05198867 -0.00147940 -0.34161892 0.93839837
1654231728.87245607 281.80263507 172.84301773 -11.79939005 -0.05088859 -0.00230186 -0.34263118 0.93808791
1654231729.28802299 283.72221701 171.29901153 -11.79871288 -0.05056947 -0.00235223 -0.34350038 0.93778712
1654231729.70560193 285.61378628 169.77254820 -11.83781675 -0.05065179 -0.00253471 -0.34472546 0.93733256
1654231730.12067890 287.52428161 168.24054325 -11.86316728 -0.05004957 -0.00318831 -0.34569204 0.93700688
1654231730.54255700 289.42418671 166.71250765 -11.88676991 -0.05012683 -0.00337085 -0.34644083 0.93672551
1654231730.95712090 291.30192793 165.20857662 -11.86290006 -0.04956275 -0.00332473 -0.34760348 0.93632489
1654231731.37326288 293.11125736 163.66090136 -11.88629136 -0.04973723 -0.00336489 -0.34831473 0.93605114
1654231731.78677511 294.94646474 162.12516902 -11.86352302 -0.04915447 -0.00358683 -0.35076884 0.93516426
1654231732.20378709 296.80037636 160.61132158 -11.87519018 -0.04892800 -0.00395772 -0.35424152 0.93386473
1654231732.62135792 298.61463522 159.08742812 -11.91629861 -0.04958107 -0.00403955 -0.35736688 0.93263836
1654231733.03372312 300.38100563 157.54218831 -11.90528492 -0.04971582 -0.00424037 -0.36128438 0.93111973
1654231733.45990896 302.15615466 155.96520864 -11.92708010 -0.05004490 -0.00456576 -0.36658000 0.92902840
1654231733.86993408 303.87587451 154.42866003 -11.94026632 -0.05037097 -0.00502247 -0.36835114 0.92830759
1654231734.29261804 305.65210866 152.85411925 -11.91788596 -0.05030947 -0.00464816 -0.37072030 0.92736930
1654231734.70496511 307.37755359 151.29239193 -11.92447312 -0.05043909 -0.00518847 -0.37766349 0.92455355
1654231735.12457705 309.09302880 149.63861243 -11.84834036 -0.05099435 -0.00517980 -0.38677007 0.92075060
1654231735.53990006 310.79609350 147.98988662 -11.87057507 -0.05294151 -0.00557027 -0.39702326 0.91626344
1654231735.95855188 312.45071419 146.28484946 -11.84404901 -0.05320105 -0.00622406 -0.40756882 0.91160220
1654231736.37110496 314.07185775 144.50448543 -11.82453495 -0.05445717 -0.00705660 -0.41785948 0.90685064
1654231736.79335189 315.64258289 142.73611003 -11.80692147 -0.05434583 -0.00751524 -0.42717247 0.90250415
1654231737.20863199 317.15915331 140.95539249 -11.74296061 -0.05216391 -0.00890358 -0.43840730 0.89721719
1654231737.62839603 318.61793976 139.12350251 -11.69398978 -0.05315389 -0.00924094 -0.45021407 0.89128927
1654231738.03933096 320.00566383 137.26221214 -11.67410749 -0.05465764 -0.01072243 -0.46290222 0.88465762
1654231738.46531296 321.39968938 135.32932021 -11.60231369 -0.05530692 -0.01107906 -0.47698990 0.87709694
1654231738.86999106 322.67259043 133.41632526 -11.51761475 -0.05652596 -0.01202533 -0.49272655 0.86826307
1654231739.30162811 323.95052343 131.34128950 -11.42657449 -0.05736666 -0.01231146 -0.50740460 0.85970813
1654231739.70955706 325.10063711 129.27619751 -11.34152449 -0.05765200 -0.01327126 -0.51973628 0.85227596
1654231740.13417006 326.24520893 127.10495809 -11.23056691 -0.05771571 -0.01369697 -0.52894131 0.84658277
